cod,peso,n,aioe,pct_mesmo_grupo,pct_outro_grupo,pct_desocupado,pct_fora_da_forca,pct_informalizou,periodo,nome,grande_grupo,nome_grande_grupo
5419,286438.50685206,571,-0.24786822857142857,71.06558386392588,25.62983978321251,1.9306249416931498,1.3739514111684665,1.6654048234004073,pre,Trabalhadores dos serviços de proteção e segurança não classificados anteriormente,5,"Serviços, vendedores do comércio e mercados"
3434,226392.1294773,435,-0.26259625,27.264330522724382,65.89255050571182,3.8587102427097766,2.9844087288540204,9.285580394469074,pre,Chefes de cozinha,3,Técnicos e profissionais de nível médio
5322,3455626.32556277,7417,-0.26280396666666667,66.77564656085842,15.652612743626642,6.745277979313946,10.826462716200991,16.293033411672518,pre,Trabalhadores de cuidados pessoais a domicílios,5,"Serviços, vendedores do comércio e mercados"
3123,766107.38296856,1494,-0.3054048,43.15999464541355,52.44203717496464,1.8913394152085792,2.5066287644132332,6.761255851720516,pre,Supervisores da construção,3,Técnicos e profissionais de nível médio
5142,6511552.80147258,12611,-0.3077427,79.66332768177486,7.389709550778144,3.8362531855480877,9.110709581898913,27.501849041434625,pre,Especialistas em tratamento de beleza e afins,5,"Serviços, vendedores do comércio e mercados"
5141,6330239.74952403,13098,-0.3272021,85.01800641860086,6.3569465234594364,2.782877193144596,5.842169864795086,20.781695351897564,pre,Cabeleireiros,5,"Serviços, vendedores do comércio e mercados"
5111,83375.8225746,137,-0.33023956666666665,63.42700382433214,33.3914042847972,3.1815918908706617,0.0,1.8403094259721067,pre,Auxiliares de serviço de bordo,5,"Serviços, vendedores do comércio e mercados"
7232,55017.35073656,104,-0.33781829999999996,66.70113082339304,30.19259197869284,0.0,3.106277197914115,0.8596671081196862,pre,Mecânicos e reparadores de motores de avião,7,"Operários, artesãos da construção e ofícios mecânicos"
8331,2387988.98782724,5111,-0.343019,89.29106818379118,6.164814775942726,1.9162786705767183,2.627838369689361,4.926777052201947,pre,Condutores de ônibus e bondes,8,Operadores de instalações e máquinas e montadores
3423,1478393.54150439,2836,-0.3716062,76.48526391049332,17.906069366934368,2.7692260807041107,2.8394406418681974,20.672677086657025,pre,Instrutores de educação física e atividades recreativas,3,Técnicos e profissionais de nível médio
7512,4915242.28851066,10090,-0.3852989,62.35443155773667,24.08685486024137,3.9401611418743334,9.618552440147624,10.689411456701512,pre,"Padeiros, confeiteiros e afins",7,"Operários, artesãos da construção e ofícios mecânicos"
8321,4547454.63515098,9038,-0.40624405,74.42581613205792,16.7993125847637,4.246632781360626,4.5282385018177465,16.946684830643648,pre,Condutores de motocicletas,8,Operadores de instalações e máquinas e montadores
3255,266329.18108236,598,-0.4100433,60.96680660786015,24.018643682811938,5.808279531484593,9.206270177843315,17.096271467588334,pre,Técnicos e assistentes fisioterapeutas,3,Técnicos e profissionais de nível médio
7531,2748307.46038678,6674,-0.4305268,60.19123613415126,25.04062155953865,2.1936346437903875,12.574507662519713,14.698839539072983,pre,"Alfaiates, modistas, chapeleiros e peleteiros",7,"Operários, artesãos da construção e ofícios mecânicos"
7127,372881.02941195,778,-0.4348143,57.91692920544283,35.107165918286434,3.3601886389528395,3.615716237317907,9.77565094567568,pre,Mecânicos-instaladores de sistemas de refrigeração e climatização,7,"Operários, artesãos da construção e ofícios mecânicos"
3435,119470.09408779,204,-0.4533608,50.5215952111779,38.96881614574321,5.675241041684094,4.834347601394778,13.637167910942777,pre,Outros profissionais de nível médio em atividades culturais e artísticas,3,Técnicos e profissionais de nível médio
7421,457060.32950197,862,-0.4538065857142857,58.430587043250796,32.23913957699953,5.259206602880761,4.071066776868918,11.174870634795308,pre,Mecânicos e reparadores em eletrônica,7,"Operários, artesãos da construção e ofícios mecânicos"
9629,1071128.69978275,2677,-0.46523954,56.58284950597265,25.786852902407997,7.317468079558463,10.312829512060883,3.4212953062655114,pre,Outras ocupações elementares não classificadas anteriormente,9,Ocupações elementares
7234,229124.33471886,590,-0.47156184999999995,75.07198225506119,17.744758751765374,1.4443751734911727,5.73888381968228,11.370902328995914,pre,Reparadores de bicicletas e afins,7,"Operários, artesãos da construção e ofícios mecânicos"
3251,501631.73715873,1206,-0.47169194999999997,79.37953669278149,14.640362581293534,2.917385867823196,3.062714858101786,5.373138550949974,pre,Dentistas auxiliares e ajudantes de odontologia,3,Técnicos e profissionais de nível médio
5163,110109.86374522,213,-0.4886874,74.54261254659815,21.825934742691373,1.502902461373264,2.128550249337217,11.441719524919966,pre,Trabalhadores de funerárias e embalsamadores,5,"Serviços, vendedores do comércio e mercados"
8332,9072293.45742133,19293,-0.50121625,85.18502329024179,9.644992035193061,2.413350485454474,2.7566341891106667,8.476310484367527,pre,Condutores de caminhões pesados,8,Operadores de instalações e máquinas e montadores
8182,278141.83661555,576,-0.5032496,64.35833012401663,31.566018930999224,2.268540194172276,1.8071107508118744,3.34064849531337,pre,Operadores de máquinas de vapor e caldeiras,8,Operadores de instalações e máquinas e montadores
3132,108498.36169657,269,-0.5105174,66.31478715807981,31.2585014089963,2.3072408787068746,0.11947055421700822,4.979595031378172,pre,"Operadores de incineradores, instalações de tratamento de água e afins",3,Técnicos e profissionais de nível médio
